Country Code,Country Name,Indicator Code,Indicator Name,Year,Number of Records,Literacy
DZA,Algeria,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,72.65
DZA,Algeria,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,75.14
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1976,1,64.02
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1977,1,64.18
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1978,1,65.3
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1979,1,66.46
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,66.97
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,68.68
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1982,1,69.35
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,70.85
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1984,1,71.89
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,72.9
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,73.83
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,75.07
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1988,1,79.38
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,80.07
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,79.8
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,81.23
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1992,1,81.73
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,82.18
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,82.72
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,83.25
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,83.78
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,89.4
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,89.77
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,90.1
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,90.57
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,90.85
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,91.23
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,91.59
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,92.13
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,92.49
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,92.92
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,94
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,94.24
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,94.54
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,94.62
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,94.46
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,94.68
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,94.77
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,95.12
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,95.25
EAP,East Asia & Pacific (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,95.38
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1975,1,48.81
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1976,1,49.06
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1977,1,49.69
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1978,1,50.33
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1979,1,50.93
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,51
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,51.82
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1982,1,52.76
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,53.38
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1984,1,54.17
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,54.82
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,55.47
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,56.35
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1988,1,57.1
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,57.79
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,58.67
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,59.19
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1992,1,60.2
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,60.99
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,61.79
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,62.58
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,63.31
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,63.97
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,66.99
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,67.6
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,68.26
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,68.72
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,69.38
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,70.41
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,71.19
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,71.09
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,71.24
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,72.15
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,73.15
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,73.98
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,75.2
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,74.69
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,76.49
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,76.95
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,77.68
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,78.17
EAR,Early-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,78.68
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1976,1,68.77
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1977,1,68.87
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1978,1,69.79
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1979,1,70.74
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,71.13
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,72.56
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1982,1,73.08
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,74.34
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1984,1,75.21
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,76.04
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,76.82
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,77.89
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1988,1,81.64
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,82.23
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,82
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,83.25
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1992,1,83.68
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,84.07
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,84.53
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,85
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,85.46
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,90.42
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,90.75
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,91.04
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,91.46
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,91.71
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,92.04
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,92.36
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,92.85
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,93.17
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,93.54
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,94.5
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,94.72
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,94.99
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,95.06
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,94.92
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,95.12
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,95.2
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,95.52
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,95.63
EAS,East Asia & Pacific,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,95.74
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,94.13
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1984,1,94.79
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,94.97
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,95.02
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,95.15
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1988,1,95.29
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,95.37
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,95.59
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,95.64
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1992,1,95.77
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,95.89
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,96
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,96.13
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,96.31
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,96.42
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,96.74
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,96.8
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,96.92
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,96.99
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,97.08
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,97.15
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,97.29
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,97.5
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,97.46
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,97.55
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,97.57
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,98.08
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,98.38
ECA,Europe & Central Asia (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,98.63
